GAME_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,DIFFERENCE
22200478,2022-12-22,WAS,UTA,120,112,8
22200479,2022-12-23,SAS,ORL,133,113,20
22200480,2022-12-23,PHI,LAC,119,114,5
22200481,2022-12-23,DET,ATL,130,105,25
22200482,2022-12-23,MIN,BOS,121,109,12
22200483,2022-12-23,MIL,BKN,118,100,18
22200484,2022-12-23,CLE,TOR,118,107,11
22200485,2022-12-23,CHI,NYK,118,117,1
22200486,2022-12-23,MIA,IND,111,108,3
22200487,2022-12-23,HOU,DAL,112,106,6
22200488,2022-12-23,OKC,NOP,128,125,3
22200489,2022-12-23,POR,DEN,120,107,13
22200490,2022-12-23,MEM,PHX,125,100,25
22200491,2022-12-23,SAC,WAS,125,111,14
22200492,2022-12-23,CHA,LAL,134,130,4
22200493,2022-12-25,NYK,PHI,119,112,7
22200494,2022-12-25,LAL,DAL,124,115,9
22200495,2022-12-25,MIL,BOS,139,118,21
22200496,2022-12-25,MEM,GSW,123,109,14
22200497,2022-12-25,DEN,PHX,128,125,3
22200498,2022-12-26,CLE,BKN,125,117,8
22200499,2022-12-26,DET,LAC,142,131,11
22200500,2022-12-26,MIA,MIN,113,110,3
22200501,2022-12-26,CHI,HOU,133,118,15
22200502,2022-12-26,IND,NOP,113,93,20
22200503,2022-12-26,SAS,UTA,126,122,4
22200504,2022-12-26,CHA,POR,124,113,11
22200505,2022-12-27,ORL,LAL,129,110,19
22200506,2022-12-27,PHI,WAS,116,111,5
22200507,2022-12-27,HOU,BOS,126,102,24
22200508,2022-12-27,ATL,IND,129,114,15
22200509,2022-12-27,TOR,LAC,124,113,11
22200510,2022-12-27,MEM,PHX,125,108,17
22200511,2022-12-27,SAS,OKC,130,114,16
22200512,2022-12-27,DAL,NYK,126,121,5
22200513,2022-12-27,GSW,CHA,110,105,5
22200514,2022-12-27,SAC,DEN,113,106,7
22200515,2022-12-28,ORL,DET,121,101,20
22200516,2022-12-28,WAS,PHX,127,102,25
22200517,2022-12-28,ATL,BKN,108,107,1
22200518,2022-12-28,MIA,LAL,112,98,14
22200519,2022-12-28,MIL,CHI,119,113,6
22200520,2022-12-28,MIN,NOP,119,118,1
22200521,2022-12-28,UTA,GSW,112,107,5
22200522,2022-12-28,DEN,SAC,127,126,1
22200523,2022-12-29,CHA,OKC,121,113,8
22200524,2022-12-29,CLE,IND,135,126,9
22200525,2022-12-29,BOS,LAC,116,110,6
22200526,2022-12-29,TOR,MEM,119,106,13
22200527,2022-12-29,SAS,NYK,122,115,7
22200528,2022-12-29,HOU,DAL,129,114,15
22200529,2022-12-30,ORL,WAS,119,100,19
22200530,2022-12-30,LAL,ATL,130,121,9
22200531,2022-12-30,TOR,PHX,113,104,9
22200532,2022-12-30,CHI,DET,132,118,14
22200533,2022-12-30,MIN,MIL,123,114,9
22200534,2022-12-30,PHI,NOP,127,116,11
22200535,2022-12-30,MIA,DEN,124,119,5
22200536,2022-12-30,POR,GSW,118,112,6
22200537,2022-12-30,UTA,SAC,126,125,1
22200538,2022-12-31,IND,LAC,131,130,1
22200539,2022-12-31,CHA,BKN,123,106,17
22200540,2022-12-31,CHI,CLE,103,102,1
22200541,2022-12-31,HOU,NYK,108,88,20
22200542,2022-12-31,SAS,DAL,126,125,1
22200543,2022-12-31,MEM,NOP,116,101,15
22200544,2022-12-31,MIN,DET,116,104,12
22200545,2022-12-31,PHI,OKC,115,96,19
22200546,2022-12-31,MIA,UTA,126,123,3
22200547,2023-01-01,MEM,SAC,118,108,10
22200548,2023-01-01,WAS,MIL,118,95,23
22200549,2023-01-01,BOS,DEN,123,111,12
22200550,2023-01-02,PHX,NYK,102,83,19
22200551,2023-01-02,LAL,CHA,121,115,6
22200552,2023-01-02,CHI,CLE,145,134,11
22200553,2023-01-02,IND,TOR,122,114,8
22200554,2023-01-02,NOP,PHI,120,111,9
22200555,2023-01-02,SAS,BKN,139,103,36
22200556,2023-01-02,HOU,DAL,111,106,5
22200557,2023-01-02,DEN,MIN,124,111,13
22200558,2023-01-02,ATL,GSW,143,141,2
22200559,2023-01-02,DET,POR,135,106,29
22200560,2023-01-02,LAC,MIA,110,100,10
22200561,2023-01-03,WAS,MIL,123,113,10
22200562,2023-01-03,BOS,OKC,150,117,33
22200563,2023-01-03,SAC,UTA,117,115,2
22200564,2023-01-04,MEM,CHA,131,107,24
22200565,2023-01-04,PHX,CLE,90,88,2
22200566,2023-01-04,ORL,OKC,126,115,11
22200567,2023-01-04,IND,PHI,129,126,3
22200568,2023-01-04,NYK,SAS,117,114,3
22200569,2023-01-04,TOR,MIL,104,101,3
22200570,2023-01-04,CHI,BKN,121,112,9
22200571,2023-01-04,POR,MIN,113,106,7
22200572,2023-01-04,HOU,NOP,119,108,11
22200573,2023-01-04,GSW,DET,122,119,3
22200574,2023-01-04,MIA,LAL,112,109,3
22200575,2023-01-04,SAC,ATL,120,117,3
22200576,2023-01-05,ORL,MEM,123,115,8
22200577,2023-01-05,DAL,BOS,124,95,29
22200578,2023-01-05,HOU,UTA,131,114,17
22200579,2023-01-05,LAC,DEN,122,91,31
22200580,2023-01-06,IND,POR,108,99,9
22200581,2023-01-06,PHI,CHI,126,112,14
22200582,2023-01-06,TOR,NYK,112,108,4
22200583,2023-01-06,MIL,CHA,138,109,29
22200584,2023-01-06,WAS,OKC,127,110,17
22200585,2023-01-06,SAS,DET,121,109,12
22200586,2023-01-06,NOP,BKN,108,102,6
22200587,2023-01-06,LAC,MIN,128,115,13
22200588,2023-01-06,CLE,DEN,121,108,13
22200589,2023-01-06,PHX,MIA,104,96,8
22200590,2023-01-06,ATL,LAL,130,114,16
22200591,2023-01-07,SAS,BOS,121,116,5
22200592,2023-01-07,UTA,CHI,126,118,8
22200593,2023-01-07,NOP,DAL,127,117,10
22200594,2023-01-07,ORL,GSW,115,101,14
22200595,2023-01-07,LAL,SAC,136,134,2
22200596,2023-01-08,DET,PHI,123,111,12
22200597,2023-01-08,POR,TOR,117,105,12
22200598,2023-01-08,CHA,IND,116,111,5
22200599,2023-01-08,BKN,MIA,102,101,1
22200600,2023-01-08,UTA,MEM,123,118,5
22200601,2023-01-08,MIN,HOU,104,96,8
22200602,2023-01-08,OKC,DAL,120,109,11
22200603,2023-01-08,CLE,PHX,112,98,14
22200604,2023-01-08,ATL,LAC,112,108,4
22200605,2023-01-09,NOP,WAS,132,112,20
22200606,2023-01-09,BOS,CHI,107,99,8
22200607,2023-01-09,NYK,MIL,111,107,4
22200608,2023-01-09,SAS,MEM,121,113,8
22200609,2023-01-09,LAL,DEN,122,109,13
22200610,2023-01-09,ORL,SAC,136,111,25
22200611,2023-01-10,OKC,MIA,112,111,1
22200612,2023-01-10,PHI,DET,147,116,31
22200613,2023-01-10,CHA,TOR,132,120,12
22200614,2023-01-10,CLE,UTA,116,114,2
22200615,2023-01-10,PHX,GSW,125,113,12
22200616,2023-01-10,POR,ORL,109,106,3
22200617,2023-01-10,DAL,LAC,113,101,12
22200618,2023-01-11,MIN,DET,135,118,17
22200619,2023-01-11,WAS,CHI,100,97,3
22200620,2023-01-11,ATL,MIL,114,105,9
22200621,2023-01-11,NOP,BOS,125,114,11
22200622,2023-01-11,IND,NYK,119,113,6
22200623,2023-01-11,SAS,MEM,135,129,6
22200624,2023-01-11,PHX,DEN,126,97,29
22200625,2023-01-11,HOU,SAC,135,115,20
22200626,2023-01-12,PHI,OKC,133,114,19
22200627,2023-01-12,BOS,BKN,109,98,11
22200628,2023-01-12,MIA,MIL,108,102,6
22200629,2023-01-12,TOR,CHA,124,114,10
22200630,2023-01-12,LAL,DAL,119,115,4
22200631,2023-01-12,CLE,POR,119,113,6
22200632,2023-01-13,DET,NOP,116,110,6
22200633,2023-01-13,IND,ATL,113,111,2
22200634,2023-01-13,NYK,WAS,112,108,4
22200635,2023-01-13,SAS,GSW,144,113,31
22200636,2023-01-13,OKC,CHI,124,110,14
22200637,2023-01-13,MIN,PHX,121,116,5
22200638,2023-01-13,UTA,ORL,112,108,4
22200639,2023-01-13,LAC,DEN,115,103,12
22200640,2023-01-13,HOU,SAC,139,114,25
22200641,2023-01-14,MIA,MIL,111,95,16
22200642,2023-01-14,CHA,BOS,122,106,16
22200643,2023-01-14,IND,MEM,130,112,18
22200644,2023-01-14,TOR,ATL,114,103,11
22200645,2023-01-14,CLE,MIN,110,102,8
22200646,2023-01-14,UTA,PHI,118,117,1
22200647,2023-01-14,POR,DAL,136,119,17
22200648,2023-01-15,NYK,DET,117,104,13
22200649,2023-01-15,HOU,LAC,121,100,21
22200650,2023-01-15,CHI,GSW,132,118,14
22200651,2023-01-15,BKN,OKC,112,102,10
22200652,2023-01-15,SAS,SAC,132,119,13
22200653,2023-01-15,ORL,DEN,119,116,3
22200654,2023-01-15,DAL,POR,140,123,17
22200655,2023-01-15,LAL,PHI,113,112,1
22200656,2023-01-16,CHA,BOS,130,118,12
22200657,2023-01-16,IND,MIL,132,119,13
22200658,2023-01-16,CLE,NOP,113,103,10
22200659,2023-01-16,NYK,TOR,123,121,2
22200660,2023-01-16,WAS,GSW,127,118,9
22200661,2023-01-16,MIA,ATL,121,113,8
22200662,2023-01-16,UTA,MIN,126,125,1
22200663,2023-01-16,PHX,MEM,136,106,30
22200664,2023-01-16,HOU,LAL,140,132,8
22200665,2023-01-17,TOR,MIL,130,122,8
22200666,2023-01-17,BKN,SAS,106,98,8
22200667,2023-01-17,DEN,POR,122,113,9
22200668,2023-01-17,LAC,PHI,120,110,10
22200669,2023-01-18,NYK,WAS,116,105,11
22200670,2023-01-18,ATL,DAL,130,122,8
22200671,2023-01-18,CHA,HOU,122,117,5
22200672,2023-01-18,MEM,CLE,115,114,1
22200673,2023-01-18,MIA,NOP,124,98,26
22200674,2023-01-18,IND,OKC,126,106,20
22200675,2023-01-18,LAC,UTA,126,103,23
22200676,2023-01-18,DEN,MIN,122,118,4
22200677,2023-01-18,SAC,LAL,116,111,5
22200678,2023-01-19,CHI,DET,126,108,18
22200679,2023-01-19,BOS,GSW,121,118,3
22200680,2023-01-19,TOR,MIN,128,126,2
22200681,2023-01-19,BKN,PHX,117,112,5
22200682,2023-01-19,PHI,POR,105,95,10
22200683,2023-01-20,NOP,ORL,123,110,13
22200684,2023-01-20,NYK,ATL,139,124,15
22200685,2023-01-20,CLE,GSW,120,114,6
22200686,2023-01-20,MIA,DAL,115,90,25
22200687,2023-01-20,SAS,LAC,131,126,5
22200688,2023-01-20,IND,DEN,134,111,23
22200689,2023-01-20,UTA,BKN,117,106,11
22200690,2023-01-20,MEM,LAL,122,121,1
22200691,2023-01-20,SAC,OKC,118,113,5
22200692,2023-01-21,TOR,BOS,106,104,2
22200693,2023-01-21,ORL,WAS,138,118,20
22200694,2023-01-21,ATL,CHA,122,118,4
22200695,2023-01-21,CLE,MIL,114,102,12
22200696,2023-01-21,HOU,MIN,113,104,9
22200697,2023-01-21,PHX,IND,112,107,5
22200698,2023-01-21,PHI,SAC,129,127,2
22200699,2023-01-22,NOP,MIA,100,96,4
22200700,2023-01-22,TOR,NYK,125,116,9
22200701,2023-01-22,LAC,DAL,112,98,14
22200702,2023-01-22,OKC,DEN,101,99,2
22200703,2023-01-22,MEM,PHX,112,110,2
22200704,2023-01-22,GSW,BKN,120,116,4
22200705,2023-01-22,LAL,POR,121,112,9
22200706,2023-01-23,DET,MIL,150,130,20
22200707,2023-01-23,ORL,BOS,113,98,15
22200708,2023-01-23,ATL,CHI,111,100,11
22200709,2023-01-23,HOU,MIN,119,114,5
22200710,2023-01-23,CHA,UTA,120,102,18
22200711,2023-01-23,SAS,POR,147,127,20
22200712,2023-01-23,MEM,SAC,133,100,33
22200713,2023-01-24,CHI,IND,116,110,6
22200714,2023-01-24,BOS,MIA,98,95,3
22200715,2023-01-24,CLE,NYK,105,103,2
22200716,2023-01-24,NOP,DEN,99,98,1
22200717,2023-01-24,DAL,WAS,127,126,1
22200718,2023-01-24,CHA,PHX,128,97,31
22200719,2023-01-24,LAL,LAC,133,115,18
22200720,2023-01-25,IND,ORL,126,120,6
22200721,2023-01-25,BKN,PHI,137,133,4
22200722,2023-01-25,HOU,WAS,108,103,5
22200723,2023-01-25,DEN,MIL,107,99,8
22200724,2023-01-25,MIN,NOP,111,102,9
22200725,2023-01-25,ATL,OKC,137,132,5
22200726,2023-01-25,MEM,GSW,122,120,2
22200727,2023-01-25,POR,UTA,134,124,10
22200728,2023-01-25,TOR,SAC,113,95,18
22200729,2023-01-25,SAS,LAL,113,104,9
22200730,2023-01-26,NYK,BOS,120,117,3
22200731,2023-01-26,DET,BKN,130,122,8
22200732,2023-01-26,CHI,CHA,111,96,15
22200733,2023-01-26,HOU,CLE,113,95,18
22200734,2023-01-26,PHX,DAL,99,95,4
22200735,2023-01-26,SAS,LAC,138,100,38
22200736,2023-01-27,IND,MIL,141,131,10
22200737,2023-01-27,MEM,MIN,111,100,11
22200738,2023-01-27,MIA,ORL,110,105,5
22200739,2023-01-27,CLE,OKC,112,100,12
22200740,2023-01-27,TOR,GSW,129,117,12
22200741,2023-01-28,DEN,PHI,126,119,7
22200742,2023-01-28,NYK,BKN,122,115,7
22200743,2023-01-28,HOU,DET,117,114,3
22200744,2023-01-28,ORL,CHI,128,109,19
22200745,2023-01-28,ATL,LAC,120,113,7
22200746,2023-01-28,SAC,MIN,117,110,7
22200747,2023-01-28,NOP,WAS,113,103,10
22200748,2023-01-28,PHX,SAS,128,118,10
22200749,2023-01-28,LAL,BOS,125,121,4
22200750,2023-01-28,UTA,DAL,108,100,8
22200751,2023-01-28,POR,TOR,123,105,18
22200752,2023-01-29,MIA,CHA,122,117,5
22200753,2023-01-29,IND,MEM,112,100,12
22200754,2023-01-29,LAC,CLE,122,99,23
22200755,2023-01-29,NOP,MIL,135,110,25
22200756,2023-01-30,PHI,ORL,119,109,10
22200757,2023-01-30,LAL,BKN,121,104,17
22200758,2023-01-30,SAC,MIN,118,111,7
22200759,2023-01-30,OKC,GSW,128,120,8
22200760,2023-01-30,SAS,WAS,127,106,21
22200761,2023-01-30,DAL,DET,111,105,6
22200762,2023-01-30,TOR,PHX,114,106,8
22200763,2023-01-30,ATL,POR,129,125,4
22200764,2023-01-31,CLE,MIA,100,97,3
22200765,2023-01-31,NYK,LAL,129,123,6
22200766,2023-01-31,CHI,LAC,108,103,5
22200767,2023-01-31,CHA,MIL,124,115,9
22200768,2023-01-31,NOP,DEN,122,113,9
22200769,2023-03-07,WAS,DET,119,117,2
22200770,2023-02-01,ORL,PHI,105,94,11
22200771,2023-02-01,MEM,POR,122,112,10
22200772,2023-02-01,BKN,BOS,139,96,43
22200773,2023-02-01,HOU,OKC,112,106,6
22200774,2023-02-01,GSW,MIN,119,114,5
22200775,2023-02-01,SAS,SAC,119,109,10
22200776,2023-02-01,TOR,UTA,131,128,3
22200777,2023-02-01,PHX,ATL,132,100,32
22200778,2023-02-02,LAL,IND,112,111,1
22200779,2023-02-02,MEM,CLE,128,113,15
22200780,2023-02-02,NYK,MIA,106,104,2
22200781,2023-02-02,CHA,CHI,114,98,16
22200782,2023-02-02,NOP,DAL,111,106,5
22200783,2023-02-02,DEN,GSW,134,117,17
22200784,2023-02-02,MIL,LAC,106,105,1
22200785,2023-02-03,CHA,DET,118,112,6
22200786,2023-02-03,SAC,IND,107,104,3
22200787,2023-02-03,WAS,POR,124,116,8
22200788,2023-02-03,BOS,PHX,106,94,12
22200789,2023-02-03,HOU,TOR,117,111,6
22200790,2023-02-03,ORL,MIN,127,120,7
22200791,2023-02-03,SAS,PHI,137,125,12
22200792,2023-02-03,ATL,UTA,115,108,7
22200793,2023-02-04,WAS,BKN,125,123,2
22200794,2023-02-04,PHX,DET,116,100,16
22200795,2023-02-04,LAC,NYK,134,128,6
22200796,2023-02-04,CHI,POR,129,121,8
22200797,2023-02-04,MIA,MIL,123,115,8
22200798,2023-02-04,NOP,LAL,131,126,5
22200799,2023-02-04,HOU,OKC,153,121,32
22200800,2023-02-04,DAL,GSW,119,113,6
22200801,2023-02-04,ATL,DEN,128,108,20
22200802,2023-02-05,ORL,CHA,119,113,6
22200803,2023-02-05,IND,CLE,122,103,19
22200804,2023-02-05,PHI,NYK,108,97,11
22200805,2023-02-05,MEM,TOR,106,103,3
22200806,2023-02-05,DEN,MIN,128,98,30
22200807,2023-02-05,SAC,NOP,136,104,32
22200808,2023-02-06,DET,BOS,111,99,12
22200809,2023-02-06,WAS,CLE,114,91,23
22200810,2023-02-06,LAC,BKN,124,116,8
22200811,2023-02-06,CHI,SAS,128,104,24
22200812,2023-02-06,HOU,SAC,140,120,20
22200813,2023-02-06,UTA,DAL,124,111,13
22200814,2023-02-06,OKC,GSW,141,114,27
22200815,2023-02-06,POR,MIL,127,108,19
22200816,2023-02-07,ORL,NYK,102,98,4
22200817,2023-02-07,BKN,PHX,116,112,4
22200818,2023-02-07,ATL,NOP,116,107,9
22200819,2023-02-07,CHI,MEM,104,89,15
22200820,2023-02-07,MIN,DEN,146,112,34
22200821,2023-02-07,LAL,OKC,133,130,3
22200822,2023-02-08,CLE,DET,113,85,28
22200823,2023-02-08,CHA,WAS,118,104,14
22200824,2023-02-08,PHI,BOS,106,99,7
22200825,2023-02-08,MIA,IND,116,111,5
22200826,2023-02-08,SAS,TOR,112,98,14
22200827,2023-02-08,HOU,SAC,130,128,2
22200828,2023-02-08,UTA,MIN,143,118,25
22200829,2023-02-08,LAC,DAL,110,104,6
22200830,2023-02-08,POR,GSW,125,122,3
22200831,2023-02-09,ORL,DEN,115,104,11
22200832,2023-02-09,PHX,ATL,116,107,9
22200833,2023-02-09,CHI,BKN,116,105,11
22200834,2023-02-09,LAL,MIL,115,106,9
22200835,2023-02-10,DET,SAS,138,131,7
22200836,2023-02-10,PHX,IND,117,104,13
22200837,2023-02-10,NYK,PHI,119,108,11
22200838,2023-02-10,CHA,BOS,127,116,11
22200839,2023-02-10,UTA,TOR,122,116,6
22200840,2023-02-10,HOU,MIA,97,95,2
22200841,2023-02-10,MEM,MIN,128,107,21
22200842,2023-02-10,NOP,CLE,118,107,11
22200843,2023-02-10,OKC,POR,138,129,9
22200844,2023-02-10,SAC,DAL,122,114,8
22200845,2023-02-10,LAC,MIL,119,106,13
22200846,2023-02-11,PHI,BKN,101,98,3
22200847,2023-02-11,DEN,CHA,119,105,14
22200848,2023-02-11,ORL,MIA,107,103,4
22200849,2023-02-11,WAS,IND,127,113,14
22200850,2023-02-11,ATL,SAS,125,106,19
22200851,2023-02-11,UTA,NYK,126,120,6
22200852,2023-02-11,CHI,CLE,97,89,8
22200853,2023-02-11,LAL,GSW,109,103,6
22200854,2023-02-11,SAC,DAL,133,128,5
22200855,2023-02-12,MEM,BOS,119,109,10
22200856,2023-02-12,TOR,DET,119,118,1
22200857,2023-02-13,ATL,CHA,144,138,6
22200858,2023-02-13,SAS,CLE,117,109,8
22200859,2023-02-13,IND,UTA,123,117,6
22200860,2023-02-13,HOU,PHI,123,104,19
22200861,2023-02-13,DEN,MIA,112,108,4
22200862,2023-02-13,BKN,NYK,124,106,18
22200863,2023-02-13,CHI,ORL,100,91,9
22200864,2023-02-13,OKC,NOP,103,100,3
22200865,2023-02-13,MIN,DAL,124,121,3
22200866,2023-02-13,WAS,GSW,135,126,9
22200867,2023-02-13,LAL,POR,127,115,12
22200868,2023-02-14,TOR,ORL,123,113,10
22200869,2023-02-14,BOS,MIL,131,125,6
22200870,2023-02-14,PHX,SAC,120,109,11
22200871,2023-02-14,GSW,LAC,134,124,10
22200872,2023-02-14,POR,WAS,126,101,25
22200873,2023-02-15,SAS,CHA,120,110,10
22200874,2023-02-15,CHI,IND,117,113,4
22200875,2023-02-15,CLE,PHI,118,112,6
22200876,2023-02-15,ATL,NYK,122,101,21
22200877,2023-02-15,DET,BOS,127,109,18
22200878,2023-02-15,MIA,BKN,116,105,11
22200879,2023-02-15,UTA,MEM,117,111,6
22200880,2023-02-15,OKC,HOU,133,96,37
22200881,2023-02-15,DEN,DAL,118,109,9
22200882,2023-02-15,NOP,LAL,120,102,18
22200883,2023-02-16,CHI,MIL,112,100,12
22200884,2023-02-16,MIN,WAS,114,106,8
22200885,2023-02-16,PHX,LAC,116,107,9
22200886,2023-02-23,CLE,DEN,115,109,6
22200887,2023-02-23,BOS,IND,142,138,4
22200888,2023-02-23,ORL,DET,108,106,2
22200889,2023-02-23,MEM,PHI,110,105,5
22200890,2023-02-23,TOR,NOP,115,110,5
22200891,2023-02-23,SAS,DAL,142,116,26
22200892,2023-02-23,OKC,UTA,120,119,1
22200893,2023-02-23,GSW,LAL,124,111,13
22200894,2023-02-23,SAC,POR,133,116,17
22200895,2023-02-24,NYK,WAS,115,109,6
22200896,2023-02-24,CLE,ATL,136,119,17
22200897,2023-02-24,MIA,MIL,128,99,29
22200898,2023-02-24,CHA,MIN,121,113,8
22200899,2023-02-24,PHX,OKC,124,115,9
22200900,2023-02-24,BKN,CHI,131,87,44
22200901,2023-02-24,HOU,GSW,116,101,15
22200902,2023-02-24,SAC,LAC,176,175,1
22200903,2023-02-25,DET,TOR,95,91,4
22200904,2023-02-25,CHA,MIA,108,103,5
22200905,2023-02-25,ORL,IND,121,108,13
22200906,2023-02-25,NOP,NYK,128,106,22
22200907,2023-02-25,DEN,MEM,112,94,18
22200908,2023-02-25,PHI,BOS,110,107,3
22200909,2023-02-25,SAS,UTA,118,102,16
22200910,2023-02-26,PHX,MIL,104,101,3
22200911,2023-02-26,BKN,ATL,129,127,2
22200912,2023-02-26,WAS,CHI,102,82,20
22200913,2023-02-26,LAL,DAL,111,108,3
22200914,2023-02-26,TOR,CLE,118,93,25
22200915,2023-02-26,OKC,SAC,124,115,9
22200916,2023-02-26,GSW,MIN,109,104,5
22200917,2023-02-26,HOU,POR,131,114,17
22200918,2023-02-26,LAC,DEN,134,124,10
22200919,2023-02-27,DET,CHA,117,106,11
22200920,2023-02-27,PHI,MIA,101,99,2
22200921,2023-02-27,BOS,NYK,109,94,15
22200922,2023-02-27,NOP,ORL,101,93,8
22200923,2023-02-28,WAS,ATL,119,116,3
22200924,2023-02-28,BKN,MIL,118,104,14
22200925,2023-02-28,CHI,TOR,104,98,6
22200926,2023-02-28,HOU,DEN,133,112,21
22200927,2023-02-28,MEM,LAL,121,109,12
22200928,2023-02-28,OKC,SAC,123,117,6
22200929,2023-02-28,IND,DAL,124,122,2
22200930,2023-02-28,SAS,UTA,102,94,8
22200931,2023-02-28,POR,GSW,123,105,18
22200932,2023-02-28,MIN,LAC,108,101,7
22200933,2023-03-01,CHA,PHX,105,91,14
22200934,2023-03-01,CHI,DET,117,115,2
22200935,2023-03-01,CLE,BOS,117,113,4
22200936,2023-03-01,MIA,PHI,119,96,23
22200937,2023-03-01,BKN,NYK,142,118,24
22200938,2023-03-01,HOU,MEM,113,99,14
22200939,2023-03-01,ORL,MIL,139,117,22
22200940,2023-03-01,OKC,LAL,123,117,6
22200941,2023-03-01,NOP,POR,121,110,11
22200942,2023-03-02,TOR,WAS,119,108,11
22200943,2023-03-02,PHI,DAL,133,126,7
22200944,2023-03-02,IND,SAS,110,99,11
22200945,2023-03-02,LAC,GSW,115,91,24
22200946,2023-03-03,CHA,ORL,117,106,11
22200947,2023-03-03,ATL,POR,129,111,18
22200948,2023-03-03,BOS,BKN,115,105,10
22200949,2023-03-03,MIA,NYK,122,120,2
22200950,2023-03-03,CHI,PHX,125,104,21
22200951,2023-03-03,UTA,OKC,130,103,27
22200952,2023-03-03,DEN,MEM,113,97,16
22200953,2023-03-03,NOP,GSW,108,99,9
22200954,2023-03-03,SAC,LAC,128,127,1
22200955,2023-03-03,LAL,MIN,110,102,8
22200956,2023-03-04,TOR,WAS,116,109,7
22200957,2023-03-04,DET,CLE,114,90,24
22200958,2023-03-04,ATL,MIA,117,109,8
22200959,2023-03-04,HOU,SAS,122,110,12
22200960,2023-03-04,MIL,PHI,133,130,3
22200961,2023-03-04,SAC,MIN,138,134,4
22200962,2023-03-05,PHX,DAL,130,126,4
22200963,2023-03-05,CHI,IND,125,122,3
22200964,2023-03-05,LAL,GSW,113,105,8
22200965,2023-03-05,CHA,BKN,102,86,16
22200966,2023-03-05,ORL,POR,122,119,3
22200967,2023-03-05,SAS,HOU,142,110,32
22200968,2023-03-05,UTA,OKC,129,119,10
22200969,2023-03-05,NYK,BOS,131,129,2
22200970,2023-03-05,LAC,MEM,135,129,6
22200971,2023-03-06,CLE,BOS,118,114,4
22200972,2023-03-06,IND,PHI,147,143,4
22200973,2023-03-05,WAS,MIL,117,111,6
22200974,2023-03-06,ATL,MIA,130,128,2
22200975,2023-03-06,TOR,DEN,118,113,5
22200976,2023-03-06,NOP,SAC,123,108,15
22200977,2023-03-06,DET,POR,110,104,6
22200978,2023-03-07,ORL,MIL,134,123,11
22200979,2023-03-07,NYK,CHA,112,105,7
22200980,2023-03-07,MIN,PHI,117,94,23
22200981,2023-03-07,HOU,BKN,118,96,22
22200982,2023-03-07,OKC,GSW,137,128,9
22200983,2023-03-07,UTA,DAL,120,116,4
22200984,2023-03-07,LAL,MEM,112,103,9
22200985,2023-03-08,WAS,ATL,122,120,2
22200986,2023-03-08,POR,BOS,115,93,22
22200987,2023-03-08,MIA,CLE,104,100,4
22200988,2023-03-08,NOP,DAL,113,106,7
22200989,2023-03-08,CHI,DEN,117,96,21
22200990,2023-03-08,OKC,PHX,132,101,31
22200991,2023-03-08,LAC,TOR,108,100,8
22200992,2023-03-09,DET,CHA,113,103,10
22200993,2023-03-09,HOU,IND,134,125,9
22200994,2023-03-09,UTA,ORL,131,124,7
22200995,2023-03-09,BKN,MIL,118,113,5
22200996,2023-03-09,GSW,MEM,131,110,21
22200997,2023-03-09,SAC,NYK,122,117,5
22200998,2023-03-10,PHI,POR,120,119,1
22200999,2023-03-10,WAS,ATL,114,107,7
22201000,2023-03-10,MIA,CLE,119,115,4
22201001,2023-03-10,MIN,BKN,124,123,1
22201002,2023-03-10,DEN,SAS,128,120,8
22201003,2023-03-10,TOR,LAL,122,112,10
22201004,2023-03-11,NYK,LAC,106,95,11
22201005,2023-03-11,UTA,CHA,119,111,8
22201006,2023-03-11,IND,DET,121,115,6
22201007,2023-03-11,MIA,ORL,126,114,12
22201008,2023-03-11,ATL,BOS,134,125,9
22201009,2023-03-11,CHI,HOU,119,111,8
22201010,2023-03-11,MEM,DAL,112,108,4
22201011,2023-03-11,OKC,NOP,110,96,14
22201012,2023-03-11,MIL,GSW,125,116,9
22201013,2023-03-11,PHX,SAC,128,119,9
22201014,2023-03-12,DEN,BKN,122,120,2
22201015,2023-03-12,CLE,CHA,114,108,6
22201016,2023-03-12,WAS,PHI,112,93,19
22201017,2023-03-12,POR,NOP,127,110,17
22201018,2023-03-12,SAS,OKC,102,90,12
22201019,2023-03-12,NYK,LAL,112,108,4
22201020,2023-03-13,IND,DET,117,97,20
22201021,2023-03-13,ATL,MIN,136,115,21
22201022,2023-03-13,MIA,UTA,119,115,4
22201023,2023-03-13,DAL,MEM,104,88,16
22201024,2023-03-13,HOU,BOS,111,109,2
22201025,2023-03-13,PHX,GSW,123,112,11
22201026,2023-03-13,MIL,SAC,133,124,9
22201027,2023-03-14,CHA,CLE,120,104,16
22201028,2023-03-14,WAS,DET,117,97,20
22201029,2023-03-14,DEN,TOR,125,110,15
22201030,2023-03-14,NOP,LAL,123,108,15
22201031,2023-03-14,OKC,BKN,121,107,14
22201032,2023-03-14,ORL,SAS,132,114,18
22201033,2023-03-14,PHX,MIL,116,104,12
22201034,2023-03-14,NYK,POR,123,107,16
22201035,2023-03-15,CLE,PHI,118,109,9
22201036,2023-03-15,MIA,MEM,138,119,19
22201037,2023-03-15,CHI,SAC,117,114,3
22201038,2023-03-15,HOU,LAL,114,110,4
